,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,6599569,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6599593,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6601393,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6602328,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6602370,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6603641,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6603647,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6604901,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6604986,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6605194,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6606581,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6606812,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6607357,true,false,,Routine,Discharge of Oil,Incident Investigation
0,6609850,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6609925,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6612177,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6612921,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6614921,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6615184,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6616783,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6617509,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6618076,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6618427,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6623738,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6623967,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6624408,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6625760,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6631583,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6631918,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6633634,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6633712,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6633794,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6634967,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6637350,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6637984,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6638286,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6638633,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6640057,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6641910,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6642311,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6642387,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6642419,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6646064,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6647296,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6647522,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6648613,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6648813,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6649429,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6650421,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6650472,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6650748,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6652561,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6653590,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6653925,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6655805,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6658034,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6658293,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6658766,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6666081,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6666131,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6666175,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6668312,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6670619,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6673813,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6675062,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6679550,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6679559,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6681025,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6681809,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6683152,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6686504,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6688547,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6688964,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6689001,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6694019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6696982,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6698139,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6699640,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6701498,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6703459,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6706771,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6713104,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6713991,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6716118,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6716172,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6720252,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6721186,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6723764,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6724147,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6727429,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6727861,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6728677,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6734549,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6742496,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6742697,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6747539,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6751068,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6751988,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6753282,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6754158,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6758112,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6761644,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6762829,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6763972,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6767215,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6768371,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6772915,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6773140,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6773552,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6775564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6777659,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6777741,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6782229,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6783497,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6785435,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6789262,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6790694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6792688,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6796189,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6796412,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6797694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6801042,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6802643,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6802730,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6804131,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6804925,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6809952,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6810407,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6816471,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6816643,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6817569,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6819564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6821021,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6822484,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6824407,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6825327,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6826183,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6826361,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6826643,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6826738,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6827405,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6828520,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6829886,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6830195,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6832504,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6833505,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6834715,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6840880,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6841022,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6841559,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6842331,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6844379,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6844439,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6844530,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6845799,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6847354,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6848685,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6849587,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6852463,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6853638,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6853895,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6857420,true,false,,Routine,Discharge of Oil,Incident Investigation
0,6857492,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6858607,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6859134,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6859357,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6859785,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6859948,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6862510,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6865411,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6866544,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6866645,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6869011,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6870045,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6872838,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6876209,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6878156,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6880374,true,false,,Significant Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6881039,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6883491,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6883527,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6884502,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6884619,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6885594,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6886359,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6886521,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6886799,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6888380,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6889380,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6889762,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6890288,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6890833,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,6891652,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6893043,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6893290,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6893291,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6893709,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6894940,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6895654,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6899275,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6899671,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6901856,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6902340,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6907031,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6910524,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6910950,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6911128,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6912234,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6913016,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6913280,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6914309,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6914318,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6923060,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6923974,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6924782,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6924883,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6926206,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6927426,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6927518,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,6928218,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6930429,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6933598,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6933614,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6933773,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6934179,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6934644,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6935171,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6935887,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6936044,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6937603,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6937727,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6937976,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6940385,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6941790,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6944692,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6948552,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6949361,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6951364,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6951794,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6952343,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6955219,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6955434,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6955856,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6956067,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6956118,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6956317,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6961061,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6961462,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6962548,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6962964,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6963553,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6965620,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6967244,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6967899,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6971139,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6971481,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6971572,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6972069,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6972209,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6977573,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6977589,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6978219,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6980222,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6980502,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6983800,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6984705,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6986917,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6987116,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6987448,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6987471,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6987826,true,false,,Routine,Discharge of Oil,Incident Investigation
0,6990433,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6990473,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6992936,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6998394,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,6999483,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7000921,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7002688,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7004991,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7012117,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7012138,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7014905,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7015156,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7018128,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7020979,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7026333,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7035282,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7035602,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7035938,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7037606,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7038961,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7038986,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7041623,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7046713,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7046718,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7053581,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7054512,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7054918,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7055874,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7057580,false,false,,Routine,Discharge of Oil,Incident Investigation
0,7057619,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7058783,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7059694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7059853,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7062468,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7063899,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7066589,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7067287,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7067709,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7068541,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7072645,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7073267,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7075692,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,7080130,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7081322,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7084581,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7085093,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7085489,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7087139,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7088837,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7088930,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7089506,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7089903,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7093422,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7096305,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7098069,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7098825,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7100455,true,false,,Major Marine Casualty,Alleged Civil Offense(s),Incident Investigation
0,7100978,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,7101629,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7103577,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7104258,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7104477,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7106389,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7109560,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7111325,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7112186,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7113300,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7114646,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7114724,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7115120,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7119493,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7120323,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7120914,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7121911,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7123151,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7123175,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7123796,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,7124373,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7125177,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7128331,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7128338,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7128347,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7130206,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7131685,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7131713,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7132375,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7136268,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7136584,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7137338,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7139170,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7144392,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7145648,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7147215,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7148288,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7149432,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7149788,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7150184,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7150562,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7152962,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7153208,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7153612,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7153835,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7154005,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7154083,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
